ID,Name,Address,lat,lon,area_match,footfall_index,nearby_shops_count,nearby_offices_count,nearby_colleges_count,nearby_hospitals_count,nearby_restaurants_count,nearby_parks_count,distance_to_nearest_brand_chai,chai_price_index_of_area,rent_estimate,avg_income_area,success_label,area_name,population_density
4555556395,Tiny Village,Masjid Banda Road,17.4638501,78.3472162,unknown,2,0,0,0,0,2,0,1476.1437317064588,,85.0,17.0,1,Kondapur,18500.0
4566238603,Absolute Barbecues (ABs),Jubilee Hills Road No 36,17.4383572,78.3977922,Jubilee_Hills,1,0,0,0,0,1,0,494.8687241961706,,90.0,18.0,1,Madhapur,22000.0
4575248395,Wild West Restaurant,"chinthalkunta,Lb Nagar",17.3423856,78.5571242,LB_Nagar,11,0,0,0,0,6,0,830.0597776988797,,40.0,9.0,1,LB Nagar,19000.0
4575249089,CCB,,17.3499818,78.5542974,unknown,8,1,1,0,0,3,0,375.31149951288734,,40.0,9.0,1,LB Nagar,19000.0
4576289991,Bavarchi Multi cusine,"chinthalkunta,lb Nagar Hyderabad",17.3435528,78.5559881,LB_Nagar,14,0,1,0,0,9,0,656.2865904068316,,40.0,9.0,1,LB Nagar,19000.0
4576382091,KFC LB Nagar,,17.3458927,78.552418,unknown,15,0,2,0,0,8,1,196.96455725188915,,40.0,9.0,1,LB Nagar,19000.0
4580524692,McDonald's,,17.3426462,78.5560174,unknown,11,0,0,0,0,7,0,720.7773045633937,,40.0,9.0,1,LB Nagar,19000.0
4589352191,German Bakers,,17.3947027,78.4798736,unknown,0,0,0,0,0,0,0,4594.328128547272,,70.0,15.0,0,Begumpet,18000.0
4614088300,Dadu's,,17.441481,78.4879056,unknown,13,0,0,0,0,8,0,61.10670445971102,,70.0,15.0,1,Begumpet,18000.0
4614310917,Cafe Coffee Day,,17.440538,78.4817501,unknown,13,1,1,0,0,9,0,0.0,,70.0,15.0,1,Begumpet,18000.0
4614311070,Irani Chai Ho Jaye,,17.4404866,78.482063,unknown,14,1,1,0,0,9,0,0.0,,70.0,15.0,1,Begumpet,18000.0
4614311147,Just Bake,,17.440778,78.4823217,unknown,14,1,1,0,0,9,0,42.37203166048156,,70.0,15.0,1,Begumpet,18000.0
4614311148,Om Siddhi Vinayak Tiffin Centre,,17.440592,78.4820593,unknown,14,1,1,0,0,9,0,11.67166980592658,,70.0,15.0,1,Begumpet,18000.0
4614311149,San's Pizza Den,,17.4402511,78.4820918,unknown,14,1,1,0,0,9,0,26.2427086286906,,70.0,15.0,1,Begumpet,18000.0
4614311359,Bowl O'China,,17.4432496,78.4777365,unknown,9,1,2,0,0,4,0,370.9336481410378,,70.0,15.0,1,Begumpet,18000.0
4614311391,Chicago Cafeteria,,17.4436627,78.4742714,unknown,10,1,4,0,0,3,0,0.0,,70.0,15.0,1,Begumpet,18000.0
4614311394,Browny Bear,,17.4438858,78.4710103,unknown,7,1,4,0,0,1,0,194.18548993697783,,70.0,15.0,1,Begumpet,18000.0
4644012803,Domino's,"Ground Floor Shop Number 3 & 4, Food Court Wave Rock Building, Sy no 115(p) APIIC IT / ITES Special Economic Zone, Nanakramguda Village Serilingampally Mandal, Financial District, Nanakram Guda,",17.4181945,78.3473807,unknown,0,0,0,0,0,0,0,3564.973984554395,,100.0,20.0,0,Hitech City,24000.0
4646388694,Ambica Mess,,17.412664,78.395312,unknown,0,0,0,0,0,0,0,1470.904058139149,,120.0,25.0,0,Jubilee Hills,15000.0
4650619500,Bakery,kaminpet hospital road,17.3528878,78.5563781,unknown,3,1,0,0,0,0,0,24.35475130736599,,40.0,9.0,1,LB Nagar,19000.0
4650620094,Mitaiwalla Sweets and Bakery's,Pannama junction,17.3376921,78.5696504,unknown,0,0,0,0,0,0,0,2209.1601132759984,,40.0,9.0,0,LB Nagar,19000.0
4665333893,Biryanis,,17.4955551,78.3319945,unknown,0,0,0,0,0,0,0,2771.3116580974247,,50.0,10.0,0,Miyapur,17000.0
4670741589,Mehfil,,17.4145143,78.3942156,unknown,0,0,0,0,0,0,0,1561.1265632148286,,120.0,25.0,0,Jubilee Hills,15000.0
4670788289,Godavari Ruchulu,,17.4170898,78.4122806,unknown,10,0,0,0,0,8,1,285.115121004938,,120.0,25.0,1,Jubilee Hills,15000.0
4674704695,Domino's,,17.477654,78.3202803,unknown,0,0,0,0,0,0,0,4419.353709716518,,85.0,17.0,0,Kondapur,18500.0
4674762291,Cafe Coffee Day,,17.4799731,78.3165957,unknown,0,0,0,0,0,0,0,4810.22150146733,,85.0,17.0,0,Kondapur,18500.0
4674771489,Gilbert Bakers,,17.477719,78.320146,unknown,0,0,0,0,0,0,0,4434.969886480372,,85.0,17.0,0,Kondapur,18500.0
4674783599,Sampradaya,,17.4873903,78.3136374,unknown,0,0,0,0,0,0,0,4844.988659668969,,85.0,17.0,0,Kondapur,18500.0
4674828690,Om Bakers,,17.4899824,78.3142129,unknown,0,0,0,0,0,0,0,4726.154120954429,,85.0,17.0,0,Kondapur,18500.0
4676142991,Lakshmi Priya Restaurant,,17.4173025,78.4125036,unknown,10,0,0,0,0,8,1,264.6557740839283,,120.0,25.0,1,Jubilee Hills,15000.0
4680378091,Palamuru Grill,,17.4698617,78.3659233,unknown,5,0,0,0,0,3,2,101.53575339369384,,85.0,17.0,1,Kondapur,18500.0
4683188792,Kabab Inn,,17.3594202,78.4713006,unknown,0,0,0,0,0,0,0,4760.628642011289,,45.0,10.0,0,Dilsukhnagar,23000.0
4684686490,H.K. Bakers,,17.363004,78.4773803,unknown,0,0,0,0,0,0,0,4042.434404712364,,45.0,10.0,0,Dilsukhnagar,23000.0
4684713994,Salarjung Museum Tea Stall,,17.3711694,78.4799305,unknown,0,0,0,0,0,0,0,3696.301642854922,,45.0,10.0,0,Dilsukhnagar,23000.0
4691759899,Heritage Bakery,,17.4170476,78.4119034,unknown,9,0,0,0,0,6,1,289.56219958367893,,120.0,25.0,1,Jubilee Hills,15000.0
4705388500,Sardarji's Dhaba,,17.4419765,78.3571717,unknown,0,0,0,0,0,0,0,865.1867608285769,,100.0,20.0,0,Hitech City,24000.0
4705398998,Paradise,,17.442275,78.3564842,unknown,0,0,0,0,0,0,0,911.824508912466,,100.0,20.0,0,Hitech City,24000.0
4705439089,Subway,,17.4420207,78.3572301,unknown,0,0,0,0,0,0,0,857.3304492641255,,100.0,20.0,0,Hitech City,24000.0
4711427792,Swagath Restaurant,,17.4160054,78.4108236,unknown,8,0,0,0,0,6,0,221.3202019748756,,120.0,25.0,1,Jubilee Hills,15000.0
4713368292,Maha Lakshmi Family Dhaba,,17.4947922,78.3308767,unknown,0,0,0,0,0,0,0,2897.431486179288,,50.0,10.0,0,Miyapur,17000.0
4713381393,Goodluck Bakery,,17.4799346,78.3201433,unknown,0,0,0,0,0,0,0,4470.218924940766,,85.0,17.0,0,Kondapur,18500.0
4716858191,Sirisha Hotel,,17.4142515,78.4087631,unknown,5,0,0,0,0,4,0,113.15652014561154,,120.0,25.0,1,Jubilee Hills,15000.0
4716873493,Bahar Cafe,,17.4949337,78.3380435,unknown,0,0,0,0,0,0,0,2139.970841887495,,50.0,10.0,0,Miyapur,17000.0
4716915296,Sri Sankar Vilas,,17.4143783,78.408852,unknown,5,0,0,0,0,4,0,98.41827587517338,,120.0,25.0,1,Jubilee Hills,15000.0
4729093293,Karachi Bakery,,17.442794,78.3552544,unknown,0,0,0,0,0,0,0,1006.4540175943062,,100.0,20.0,0,Hitech City,24000.0
4729107489,Cafe Coffee Day,,17.4426308,78.355663,unknown,0,0,0,0,0,0,0,973.3053937282256,,100.0,20.0,0,Hitech City,24000.0
4729118789,Olive Kitchen,,17.4427579,78.3557117,unknown,0,0,0,0,0,0,0,963.0042445640788,,100.0,20.0,0,Hitech City,24000.0
4729119789,Diner's Pavilion,,17.4428005,78.3552166,unknown,0,0,0,0,0,0,0,1009.9245179111956,,100.0,20.0,0,Hitech City,24000.0
4736930768,Yuktahar Mess,,17.4470191,78.3475321,unknown,0,0,0,0,0,0,0,1722.888991962622,,85.0,17.0,0,Kondapur,18500.0
4769496364,Karachi Bakery,,17.4071388,78.4018325,unknown,0,0,0,0,0,0,0,1170.969477914215,,120.0,25.0,0,Jubilee Hills,15000.0
4769501963,Brundavan,,17.4137026,78.4070873,unknown,4,0,0,0,0,3,0,258.00999334293056,,120.0,25.0,1,Jubilee Hills,15000.0
4773253021,Bowl-O-China,"Manikonda Village, Gatchibowli SEZ, Madhava Reddy Colony, Gachibowli",17.4269665,78.343947,unknown,0,0,0,0,0,0,0,3011.869939310083,,100.0,20.0,0,Hitech City,24000.0
4784090873,Labonel fine baking,,17.4368647,78.3665736,unknown,1,0,1,0,0,0,0,1061.0296774151384,,100.0,20.0,1,Hitech City,24000.0
4784090874,Dine o China,,17.4366907,78.3668204,unknown,1,0,1,0,0,0,0,1086.4544989922083,,100.0,20.0,1,Hitech City,24000.0
4790969321,Eat Well,,17.4917874,78.3977643,unknown,21,0,4,2,0,8,1,462.14223372650486,,55.0,11.0,1,Kukatpally,20000.0
4826996023,Khan Saab,,17.4185781,78.4487684,unknown,0,0,0,0,0,0,0,836.2759488997781,,50.0,10.0,0,Banjara Hills,15000.0
4841958721,,,17.3642248,78.4562874,unknown,0,0,0,0,0,0,0,6241.082698214834,,50.0,10.0,0,Banjara Hills,15000.0
4920193221,Heavenz,,17.396742,78.4847267,unknown,0,0,0,0,0,0,0,4302.658549814296,,70.0,15.0,0,Begumpet,18000.0
4939727621,Trupthi Restaurant,,17.3751954,78.5536532,unknown,4,0,0,0,0,3,1,136.27686511633993,,40.0,9.0,1,LB Nagar,19000.0
4978782272,Spicy Restaurant,,17.3677286,78.5789072,unknown,0,0,0,0,0,0,0,2365.755535128774,,40.0,9.0,0,LB Nagar,19000.0
4979122956,Tabla Nagole,,17.3574887,78.5575371,unknown,4,0,0,0,0,1,0,532.1238097139267,,40.0,9.0,1,LB Nagar,19000.0
4980149821,Sweekar,,17.3901808,78.4908195,unknown,0,0,0,0,0,0,0,3373.0703991824253,,45.0,10.0,0,Dilsukhnagar,23000.0
4981536922,Hotel Akshaya,,17.3846352,78.4887325,unknown,0,0,0,0,0,0,0,3193.8241523011525,,45.0,10.0,0,Dilsukhnagar,23000.0
4982960923,McDonald's,,17.3930912,78.4759348,unknown,0,0,0,0,0,0,0,4676.297250576845,,50.0,10.0,0,Banjara Hills,15000.0
4985144421,Swanthi curry restaurant,,17.39007,78.4922121,unknown,0,0,0,0,0,0,0,3254.877858984965,,45.0,10.0,0,Dilsukhnagar,23000.0
4987518821,KFC,,17.3950308,78.4758292,unknown,0,0,0,0,0,0,0,4503.179293502637,,50.0,10.0,0,Banjara Hills,15000.0
4995968023,,,17.3847103,78.4896927,unknown,0,0,0,0,0,0,0,3110.418859016973,,45.0,10.0,0,Dilsukhnagar,23000.0
4996033521,,,17.4228179,78.4301699,unknown,0,0,0,0,0,0,0,591.4876305295571,,50.0,10.0,0,Banjara Hills,15000.0
5012231921,Mamagoto,,17.4101885,78.4375025,unknown,0,0,0,0,0,0,0,2036.2424407242504,,50.0,10.0,0,Banjara Hills,15000.0
5104431823,suprabat tiffins,,17.4240373,78.4534146,unknown,3,0,0,0,0,3,0,571.2669010849023,,60.0,12.0,1,Ameerpet,21000.0
5147728421,KS BAKERS,National highway 65,17.3429847,78.555566,unknown,13,0,0,0,0,9,0,660.0177393801729,,40.0,9.0,1,LB Nagar,19000.0
5147728422,CCD,chinthal kunta check post,17.343129,78.5562832,unknown,12,0,1,0,0,7,0,709.1490570486926,,40.0,9.0,1,LB Nagar,19000.0
5160665781,President Dhaba,Image Garden Road,17.4500761,78.3858133,unknown,100,0,60,4,0,32,0,449.4071537952965,,90.0,18.0,1,Madhapur,22000.0
5257229421,Ciclo Café,,17.4336528,78.4047279,unknown,15,0,3,0,0,10,0,0.0,,120.0,25.0,1,Jubilee Hills,15000.0
5259994123,Kaficko,,17.4246579,78.4101163,unknown,5,0,0,0,0,5,0,0.0,,120.0,25.0,1,Jubilee Hills,15000.0
5261952123,Paaka Organic Cafe,,17.4736881,78.2970565,unknown,0,0,0,0,0,0,0,6777.517236040317,,85.0,17.0,0,Kondapur,18500.0
5289166893,McDonald's,,17.4480015,78.3789451,unknown,36,0,8,0,0,24,0,15.67872553959709,,100.0,20.0,1,Hitech City,24000.0
5289289911,Domino's,,17.4412304,78.5005384,unknown,16,0,1,2,0,6,0,526.6404819244593,,55.0,11.0,1,Maredpally,15000.0
5289291959,Subway,,17.4416613,78.500761,unknown,16,0,1,2,0,6,0,559.0663535246449,,55.0,11.0,1,Maredpally,15000.0
5291150521,Hyderabad Spice,madhapur road,17.4413494,78.396511,Madhapur,41,1,12,0,0,21,0,138.53843979499132,,90.0,18.0,1,Madhapur,22000.0
5318387221,,,17.3947454,78.4312688,unknown,0,0,0,0,0,0,0,3288.4001329559733,,50.0,10.0,0,Banjara Hills,15000.0
5325066524,Domino's,,17.4984319,78.3882156,unknown,26,0,18,0,0,8,0,857.5053375750645,,55.0,11.0,1,Kukatpally,20000.0
5325066531,Domino's,,17.4879248,78.4099321,unknown,4,1,0,0,0,3,0,401.3075335760903,,55.0,11.0,1,Kukatpally,20000.0
5350186098,Grannies Millets and Grains,,17.4835477,78.5574853,unknown,0,0,0,0,0,0,0,5673.889402254764,,35.0,8.0,0,Yapral,12000.0
5358760122,Cafe Coffee Day,,17.4147537,78.4482967,unknown,0,0,0,0,0,0,0,1259.232062250033,,50.0,10.0,0,Banjara Hills,15000.0
5375596703,Tom Yum Yum,,17.4297031,78.4125334,unknown,8,0,1,0,0,6,1,614.5925716171962,,120.0,25.0,1,Jubilee Hills,15000.0
5386284431,Vijaya swagruha foods,vijaynagar colony road,17.3953912,78.4537772,unknown,0,0,0,0,0,0,0,3447.877719115092,,50.0,10.0,0,Banjara Hills,15000.0
5404824143,SVK canteen,,17.4359971,78.3600653,unknown,0,0,0,0,0,0,0,1200.5664215729869,,100.0,20.0,0,Hitech City,24000.0
5404960012,KS Bakers,,17.441682,78.3579946,unknown,0,0,0,0,0,0,0,811.9945020657236,,100.0,20.0,0,Hitech City,24000.0
5405053470,Ks bakers,,17.4418231,78.3580404,unknown,0,0,0,0,0,0,0,798.6911357328374,,100.0,20.0,0,Hitech City,24000.0
5405054117,Al lbbik shwrma,,17.4334434,78.3697384,unknown,1,0,1,0,0,0,0,1165.5490396930998,,100.0,20.0,1,Hitech City,24000.0
5405054121,Chicken pakodi,,17.4408039,78.3602769,unknown,0,0,0,0,0,0,0,714.8236570108256,,100.0,20.0,0,Hitech City,24000.0
5405054245,Al saba resturant,,17.4336913,78.3694867,unknown,1,0,1,0,0,0,0,1162.0632284174442,,100.0,20.0,1,Hitech City,24000.0
5405055072,Domino's,,17.4417982,78.3577844,unknown,0,0,0,0,0,0,0,822.244248231646,,100.0,20.0,0,Hitech City,24000.0
5405055149,13 dhaba,gachibowli circle,17.4376619,78.3654841,unknown,1,0,1,0,0,0,0,950.7878910824628,,100.0,20.0,1,Hitech City,24000.0
5405055357,KS Bakers,,17.4416808,78.358006,unknown,0,0,0,0,0,0,0,811.1143288737417,,100.0,20.0,0,Hitech City,24000.0
5405055453,Simply south,,17.4426689,78.3571426,unknown,0,0,0,0,0,0,0,829.6199908245528,,100.0,20.0,0,Hitech City,24000.0
5405056142,KS bakers,,17.4417721,78.3579534,unknown,0,0,0,0,0,0,0,809.4738649590465,,100.0,20.0,0,Hitech City,24000.0
5405056143,Pizza Hut,,17.4414476,78.3589374,unknown,0,0,0,0,0,0,0,752.6887138322277,,100.0,20.0,0,Hitech City,24000.0
5405056231,Paradise,,17.4424212,78.3564904,unknown,0,0,0,0,0,0,0,903.752898859336,,100.0,20.0,0,Hitech City,24000.0
5405056232,Rock deal restaurant  and bar,,17.4415779,78.3585643,unknown,0,0,0,0,0,0,0,772.3255556916093,,100.0,20.0,0,Hitech City,24000.0
5405056315,Santosh dhaba,,17.4410918,78.3605047,unknown,0,0,0,0,0,0,0,674.8698796332959,,100.0,20.0,0,Hitech City,24000.0
5405056330,Cakes and  bakers,,17.4413622,78.3597655,unknown,0,0,0,0,0,0,0,698.858929380794,,100.0,20.0,0,Hitech City,24000.0
5405056431,Cafe Coffee Day,,17.442773,78.3556843,unknown,0,0,0,0,0,0,0,965.038974829319,,100.0,20.0,0,Hitech City,24000.0
5405056434,UP THE BISTRO,Telecom nagar,17.4358331,78.3666724,unknown,1,0,1,0,0,0,0,1174.318985082058,,100.0,20.0,1,Hitech City,24000.0
5405057633,Sweet basket,,17.4338731,78.3689055,unknown,1,0,1,0,0,0,0,1189.3553832160892,,100.0,20.0,1,Hitech City,24000.0
5405058516,Pulav curry rice,,17.4378258,78.3656803,unknown,1,0,1,0,0,0,0,936.4834850634,,100.0,20.0,1,Hitech City,24000.0
5405060691,Chak de restaurant,,17.4395223,78.3638742,unknown,0,0,0,0,0,0,0,733.0902793980925,,100.0,20.0,0,Hitech City,24000.0
5409161322,Raja Vari Ruchulu,Ramalayam Road Near Vishal Towers Kukatpally,17.4885942,78.4136657,"Kukatpally,_Hyderabad,_India",0,0,0,0,0,0,0,659.9938199506905,,55.0,11.0,0,Kukatpally,20000.0
5409224603,Just Bake,,17.4038651,78.5147033,unknown,0,0,0,0,0,0,0,1781.329860259285,,45.0,11.0,0,Tarnaka,16000.0
5418049576,Old skool restaurant,,17.5076601,78.4781838,unknown,0,0,0,0,0,0,0,3065.790922409348,,50.0,10.0,0,Alwal,15000.0
5431063900,Tirumala bakery,,17.4991961,78.4763222,unknown,0,0,0,0,0,0,0,2117.068757135836,,50.0,10.0,0,Bowenpally,14000.0
5439862052,Silicon valley bakery,,17.4784961,78.5529624,unknown,0,0,0,0,0,0,0,5059.543221188489,,60.0,10.0,0,Karkhana,13000.0
5448265105,Starbucks,,17.4329059,78.4071232,unknown,15,0,4,0,0,9,1,0.0,,120.0,25.0,1,Jubilee Hills,15000.0
5459525615,Kafe Tirupati,,17.441612,78.3914323,unknown,92,1,31,1,0,49,0,28.276398802171183,,90.0,18.0,1,Madhapur,22000.0
5465091379,Nikhil's Bakery,,17.4978204,78.5463461,unknown,0,0,0,0,0,0,0,5368.686211407028,,35.0,8.0,0,Yapral,12000.0
5467328880,Kalinga's Kitchen,,17.4469404,78.3917078,unknown,52,0,14,4,0,31,0,86.51305292085566,,90.0,18.0,1,Madhapur,22000.0
5469130135,Annapurna Tiffens,,17.4518379,78.391518,unknown,54,0,28,3,0,19,0,249.06557238027688,,90.0,18.0,1,Madhapur,22000.0
5482822501,Annapurna,,17.4433326,78.3916667,unknown,98,1,29,2,0,60,0,7.070268577233655,,90.0,18.0,1,Madhapur,22000.0
5485690539,Mysore Cafe,Tank Bund Road,17.4076028,78.476885,unknown,0,0,0,0,0,0,0,3646.935293285276,,70.0,15.0,0,Begumpet,18000.0
5515637837,Starbucks,,17.4414532,78.3807897,unknown,42,0,25,0,0,15,0,0.0,,100.0,20.0,1,Hitech City,24000.0
5515637838,Domino's,,17.4413058,78.3808629,unknown,43,0,26,0,0,15,0,18.071979316057348,,100.0,20.0,1,Hitech City,24000.0
5515637839,Melting pot,,17.4414144,78.3812898,unknown,52,0,30,0,0,18,0,22.711991898384515,,100.0,20.0,1,Hitech City,24000.0
5515637842,Dunkin',,17.4412709,78.3813752,unknown,54,0,32,0,0,18,0,18.48048744113628,,100.0,20.0,1,Hitech City,24000.0
5518037581,Mehfil hotel,,17.3986952,78.4935837,unknown,0,0,0,0,0,0,0,3439.6094165674017,,45.0,10.0,0,Dilsukhnagar,23000.0
5539317124,Turning Point Cafe,,17.4194736,78.5196532,unknown,12,0,1,1,0,8,0,0.0,,45.0,11.0,1,Tarnaka,16000.0
5539317125,Turning Point Tiffin Centre,,17.4194644,78.5196787,unknown,12,0,1,1,0,8,0,2.894288340279943,,45.0,11.0,1,Tarnaka,16000.0
5539327273,Bobby Bakery,,17.4196416,78.5178649,unknown,12,0,1,1,0,8,0,24.94730546514447,,45.0,11.0,1,Tarnaka,16000.0
5539327274,Meena Bakery,,17.4196902,78.5177093,unknown,12,0,1,1,0,8,0,7.562431428523245,,45.0,11.0,1,Tarnaka,16000.0
5539327275,,,17.4197113,78.5176416,unknown,12,0,1,1,0,8,0,0.0,,45.0,11.0,1,Tarnaka,16000.0
5596259552,KFC,,17.425697,78.5495087,unknown,0,0,0,0,0,0,0,1654.5471778850022,,45.0,11.0,0,Tarnaka,16000.0
5608451168,MGM Bakery,,17.4197715,78.5165633,unknown,12,0,1,1,0,8,0,75.46565346829442,,45.0,11.0,1,Tarnaka,16000.0
5608451367,Lucky Arabian Mandi,,17.4201515,78.5166572,unknown,12,0,1,1,0,8,0,70.7649230187307,,45.0,11.0,1,Tarnaka,16000.0
5608451368,Mumtaz Restaurant,,17.4199404,78.5165057,unknown,12,0,1,1,0,8,0,80.72237812082963,,45.0,11.0,1,Tarnaka,16000.0
5608451451,Sree Balaji Sweet Shop,,17.4198866,78.5172634,unknown,12,0,1,1,0,8,0,0.0,,45.0,11.0,1,Tarnaka,16000.0
5608454992,Luckys Biryani - PadmaraoNagar,,17.4200696,78.5168329,unknown,12,0,1,1,0,8,0,50.02236164951864,,45.0,11.0,1,Tarnaka,16000.0
5611008663,Bahar café,,17.4472359,78.3784684,unknown,36,0,8,0,0,24,0,92.96259452077008,,100.0,20.0,1,Hitech City,24000.0
5614675921,Subway,Shivam road,17.404322,78.515251,unknown,0,0,0,0,0,0,0,1722.027850436313,,45.0,11.0,0,Tarnaka,16000.0
5620024292,Starbucks,,17.4193666,78.4482191,unknown,0,0,0,0,0,0,0,749.112507027886,,50.0,10.0,0,Banjara Hills,15000.0
5622280681,KFC,,17.4188116,78.4485887,unknown,0,0,0,0,0,0,0,810.0004331740344,,50.0,10.0,0,Banjara Hills,15000.0
5626709756,Burger King,,17.4191639,78.4486928,unknown,0,0,0,0,0,0,0,771.2283981298435,,50.0,10.0,0,Banjara Hills,15000.0
5639638304,Karachi Bakery,,17.3524236,78.507091,unknown,0,0,0,0,0,0,0,2092.1146605666786,,45.0,10.0,0,Dilsukhnagar,23000.0
5644406041,Limrah Tea & Snaks,,17.3568846,78.4399451,unknown,0,0,0,0,0,0,0,7255.441081910086,,50.0,10.0,0,Banjara Hills,15000.0
5682128844,Karachi Bakery,Cyber Towers - Madhapur Main Road,17.4450313,78.3855711,Madhapur,65,0,30,0,0,31,0,124.058452475759,,90.0,18.0,1,Madhapur,22000.0
5692072169,Sampradhaya curry point,,17.446934,78.3918229,unknown,46,0,12,4,0,27,0,84.62542282074513,,90.0,18.0,1,Madhapur,22000.0
5695960522,Omer hotel,,17.331993,78.4905578,unknown,0,0,0,0,0,0,0,4935.942464438982,,45.0,10.0,0,Dilsukhnagar,23000.0
5743508530,Godavari Ruchulu,,17.4052362,78.3914237,unknown,0,0,0,0,0,0,0,2162.313215768844,,120.0,25.0,0,Jubilee Hills,15000.0
5793698165,Golconda Chef,,17.4455723,78.3925382,unknown,47,0,9,1,0,32,0,243.077488079184,,90.0,18.0,1,Madhapur,22000.0
5826347075,ManiChandana Restaurant,,17.4414246,78.3598766,unknown,0,0,0,0,0,0,0,685.9348934764151,,100.0,20.0,0,Hitech City,24000.0
5867186858,Country Oven,Sri Nagar Colony Main Road,17.4303405,78.4381599,unknown,6,0,0,0,0,2,3,843.7155171995572,,50.0,10.0,1,Banjara Hills,15000.0
5873950223,M R C Chicken Dum Biryani,,17.4851625,78.3890135,unknown,10,0,0,0,0,8,0,344.9096615688111,,55.0,11.0,1,Kukatpally,20000.0
5877511806,Driven Cafe,,17.4219679,78.3386411,unknown,0,0,0,0,0,0,0,3801.682530011903,,100.0,20.0,0,Hitech City,24000.0
5883774725,,,17.4056033,78.391284,unknown,0,0,0,0,0,0,0,2154.609643033571,,120.0,25.0,0,Jubilee Hills,15000.0
5883774727,Mudita,,17.4055752,78.3913202,unknown,0,0,0,0,0,0,0,2152.819420497162,,120.0,25.0,0,Jubilee Hills,15000.0
5892276119,Chat,,17.4644473,78.4834084,unknown,8,0,0,0,0,1,0,1313.8959713322788,,50.0,10.0,1,Bowenpally,14000.0
5892276120,,,17.4645503,78.4833679,unknown,8,0,0,0,0,1,0,1302.253345882467,,50.0,10.0,1,Bowenpally,14000.0
5892276130,Subway,,17.4690708,78.4947653,unknown,0,0,0,0,0,0,0,1019.5766179005104,,60.0,10.0,0,Karkhana,13000.0
5892276138,,,17.4621734,78.5007978,unknown,8,0,1,0,0,5,1,392.046254734511,,60.0,10.0,1,Karkhana,13000.0
5905914157,Subway,,17.4219675,78.3389589,unknown,0,0,0,0,0,0,0,3777.8039980245617,,100.0,20.0,0,Hitech City,24000.0
5931166341,Charcoal Bbq,,17.4475331,78.3918768,unknown,55,0,16,4,0,32,0,18.543969565597244,,90.0,18.0,1,Madhapur,22000.0
5942734591,Minevera Coffee Shop,,17.4461557,78.384665,unknown,130,0,62,2,0,58,0,0.0,,90.0,18.0,1,Madhapur,22000.0
5942781129,Flechazo,,17.4464954,78.3843723,unknown,114,0,56,2,0,48,0,48.78808614612717,,90.0,18.0,1,Madhapur,22000.0
5942783243,Appetito,,17.4456498,78.3859665,unknown,140,0,68,2,0,62,0,44.30491137924557,,90.0,18.0,1,Madhapur,22000.0
5942783245,Abhiruchi Restaurant,,17.4456195,78.3861795,unknown,147,0,72,2,0,65,0,45.52763694862359,,90.0,18.0,1,Madhapur,22000.0
5942847663,Eat Country Style,,17.4454605,78.3862392,unknown,139,0,66,0,0,65,0,64.00807847191695,,90.0,18.0,1,Madhapur,22000.0
5957452586,Pan Shop,,17.444902,78.3866088,unknown,131,0,58,0,0,64,0,135.1411897335129,,90.0,18.0,1,Madhapur,22000.0
5957506785,Om Sai Ram Nice Vada Pav,,17.4448874,78.3865836,unknown,131,0,58,0,0,64,0,135.61466792844584,,90.0,18.0,1,Madhapur,22000.0
5965559685,Soma's Kitchen,,17.4442825,78.3879877,unknown,141,0,54,1,0,75,0,277.45198886401806,,90.0,18.0,1,Madhapur,22000.0
5965559686,Aadi Raghavendra Udupi Veg,,17.4441489,78.3880973,unknown,144,0,53,2,0,78,0,296.1115422719891,,90.0,18.0,1,Madhapur,22000.0
5966849986,Treat Time Bakers,,17.4447778,78.3876968,unknown,141,0,60,1,0,71,0,217.8656297080753,,90.0,18.0,1,Madhapur,22000.0
5970759667,Rayalaseema Ruchulu,,17.4466084,78.38426,unknown,114,0,54,2,0,50,0,66.03968108338074,,90.0,18.0,1,Madhapur,22000.0
5973746985,ISTANBUL AUTHENTIC DONER KEBAB,Yousuf tekdi,17.3968383,78.4238275,unknown,0,0,0,0,0,0,0,2584.502371851894,,50.0,10.0,0,Banjara Hills,15000.0
5973746986,ISTANBUL AUTHENTIC DONER KEBAB,Jubilee Hills Road No 36,17.4306846,78.4080527,Jubilee_Hills,15,0,2,0,0,12,1,237.3368151642899,,120.0,25.0,1,Jubilee Hills,15000.0
5973773086,Istanbul authentic doner kebab,Yousuf tekdi,17.3968157,78.4238638,unknown,0,0,0,0,0,0,0,2588.8456906976426,,50.0,10.0,0,Banjara Hills,15000.0
5973773088,ISTANBUL AUTHENTIC DONER KEBAB,,17.4306478,78.4080256,unknown,15,0,2,0,0,12,1,233.0622243383425,,120.0,25.0,1,Jubilee Hills,15000.0
5980853188,Ulavucharu,,17.4240217,78.4120683,unknown,8,0,0,0,0,7,0,65.36841689475672,,120.0,25.0,1,Jubilee Hills,15000.0
5994099219,Canteen,,17.4183652,78.4102473,unknown,9,0,0,0,0,7,0,241.47575005957376,,120.0,25.0,1,Jubilee Hills,15000.0
5994099284,Haritha Restaurant,,17.4037438,78.467208,unknown,0,0,0,0,0,0,0,3176.402052700727,,50.0,10.0,0,Banjara Hills,15000.0
